"","track_id","date_released","favorites","listens","album_title","latitude","longitude","location","duration","genre_top","interest","song_title","acousticness","danceability","energy","instrumentalness","liveness","speechiness","tempo","valence","artist_name","release","artist_discovery","artist_familiarity","artist_hotttnesss","song_currency","song_hotttnesss"
"2132",7840,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",140,"Rock",464,"I Told",0.88069127,0.421689366,0.957462577,0.730580989,0.111118834,0.059231395,101.527,0.356337952,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0,0
"2133",7841,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",122,"Rock",432,"Boardlords",0.93339662,0.10067376,0.961344669,0.879550837,0.110079648,0.094124905,208.795,0.226445258,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2134",7842,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",158,"Rock",399,"Vegetable",0.942889816,0.364870847,0.921413138,0.903014399,0.102381473,0.123224076,125.789,0.392269451,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0,0
"2135",7843,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",157,"Rock",7459,"Cant Skate Here",0.640619755,0.184300628,0.931398844,0.784137682,0.097951206,0.082636768,106.15,0.085272565,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00075,0.081766
"2136",7844,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",117,"Rock",335,"Sore Eyes",0.932948437,0.142137633,0.957391643,0.801197287,0.184687406,0.084018435,149.864,0.25515137,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2137",7845,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",130,"Rock",751,"20 year Hangover",0.928623998,0.253764984,0.952365206,0.901014218,0.119304212,0.068188789,108.207,0.72641552,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2138",7846,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",196,"Rock",858,"fountain of Despair",0.944939353,0.324833509,0.721045162,0.007062984,0.111318325,0.117780732,107.345,0.343119901,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2139",7847,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",112,"Rock",1062,"Never too late",0.883143534,0.228346853,0.941594783,0.892170724,0.152569626,0.05931716,99.473,0.380031934,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2140",7848,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",140,"Rock",1678,"DemoLition Heads",0.907580652,0.196534498,0.879570484,0.911617415,0.093899444,0.058976924,127.344,0.203037716,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2141",7849,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",137,"Rock",5099,"PATHetic Garbage Loser",0.969795154,0.262935395,0.791877652,0.168404845,0.196236529,0.163383801,106.458,0.148869867,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2142",7850,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",185,"Rock",584,"Ride Again",0.891325772,0.19371034,0.796243311,0.885211033,0.283070805,0.059754477,111.175,0.243889209,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2143",7851,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",188,"Rock",717,"Nowhere fast",0.919191424,0.182728995,0.959986977,0.875690621,0.109984023,0.068309001,116.357,0.185309683,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,5e-04,0.064798
"2144",7852,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",158,"Rock",359,"Busted by the ex",0.922699792,0.11744764,0.949153287,0.883860982,0.165214417,0.113399325,213.518,0.12323721,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2145",7853,2008-11-13,0,2797,"Live at WFMU on Pat Duncan's Show on 11/13/2008",,,"",141,"Rock",2069,"Rodeo",0.955952194,0.093455713,0.876894363,0.812039518,0.10931405,0.085948618,163.613,0.227225885,"The Boardlords","Live at WFMU on Pat Duncan's Show on 11/13/2008",0.277457165,0.26078,0.289854,0.00025,0.040883
"2146",7864,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",270,"Rock",2132,"Fix Me > Ski Bunny",0.938412234,0.390649748,0.705887767,0.610429252,0.189934339,0.034019809,139.139,0.653584441,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0
"2147",7865,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",159,"Rock",2459,"Trouble",0.916983707,0.461688908,0.564167448,0.801992198,0.214848002,0.030270378,142.721,0.874779622,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0.000314465,0.107586
"2148",7866,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",189,"Rock",965,"Dedicated",0.434858698,0.625817001,0.557604983,0.399386998,0.522484696,0.033806528,134.853,0.800800879,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0
"2149",7867,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",391,"Rock",819,"Strawberry > I Dig You",0.819653399,0.582903723,0.434866235,0.559260528,0.309280014,0.084759824,118.726,0.644147049,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0
"2150",7868,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",153,"Rock",1128,"Drive Me Crazy",0.888708379,0.61746259,0.669010965,0.8677261,0.118751892,0.038138903,112.92,0.853892355,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0
"2151",7869,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",183,"Rock",1740,"Chocolate",0.942706299,0.602487119,0.433252781,0.141814831,0.093306853,0.138808767,83.999,0.909817381,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0.000305085,0.178833
"2152",7870,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",158,"Rock",1201,"Count Me Out",0.817153748,0.523789684,0.673615124,0.819738672,0.180393671,0.031143962,101.201,0.643846946,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0.067747
"2153",7871,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",186,"Rock",1115,"Sick",0.82333611,0.43003843,0.499714309,0.872614874,0.128636306,0.028267596,89.285,0.229162933,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0.000177778,0.143728
"2154",7872,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",224,"Rock",2911,"Saved",0.894826631,0.563549503,0.520523832,0.137179835,0.061634718,0.057369715,137.41,0.849911654,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0
"2155",7873,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",278,"Rock",1642,"Sugar Bunny > Winn Coma",0.909343751,0.335886062,0.572475045,0.719223482,0.560091015,0.032849146,160.37,0.574597193,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0
"2156",7874,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",118,"Rock",2140,"Hustler",0.915232782,0.339918394,0.723464256,0.907930347,0.39004609,0.039319287,164.597,0.235934869,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,5.71429e-05,0.097409
"2157",7875,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",140,"Rock",913,"Gerard",0.815699365,0.45976956,0.611304047,0.807110503,0.146886693,0.06268335,106.105,0.584214054,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,3.07692e-05,0.091261
"2158",7876,2008-12-20,1,16556,"Live at WFMU on the Cherry Blossom Clinic 12/20/2008",40.7143528,-74.0059731,"New York, NY",136,"Rock",1939,"Black Betty",0.892404628,0.639692156,0.543150209,0.892188426,0.105726344,0.042997163,115.005,0.7724024,"Boss Hog","Live at WFMU on the Cherry Blossom Clinic 12/20/2008",0.456769123,0.4602,0.518489,0,0
"2159",7891,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",89,"Rock",777,"One Foot In Front of the Other",0.968321044,0.233913627,0.753614743,0.860383067,0.132890455,0.038922108,210.491,0.942666029,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,7.37705e-05,0.080559
"2160",7892,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",132,"Rock",1841,"Stay",0.98504851,0.360123686,0.503232617,0.879314609,0.113445292,0.030513008,81.776,0.924294794,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,5.84416e-05,0.080559
"2161",7893,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",82,"Rock",443,"Jackie Wood",0.965195816,0.329205701,0.550326631,0.955351042,0.102836144,0.031909338,169.997,0.967380821,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,0.000615385,0.210108
"2162",7894,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",109,"Rock",539,"Talk",0.975302809,0.340156217,0.682199588,0.864009567,0.351833541,0.033664273,105.65,0.791584535,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,0,0
"2163",7895,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",126,"Rock",480,"Necrophilia",0.993649199,0.231497112,0.409489879,0.810176053,0.174158756,0.039266745,157.616,0.487313578,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,0,0
"2164",7896,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",126,"Rock",746,"Atlantis",0.951390887,0.443217605,0.565166107,0.054251294,0.148031382,0.042778026,89.643,0.388220023,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,5.625e-05,0.126166
"2165",7897,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",101,"Rock",417,"Ronny Dean",0.891869338,0.318455496,0.47703319,0.18461463,0.106816469,0.030378695,104.313,0.587291365,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,0,0
"2166",7898,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",142,"Rock",415,"Cougars",0.988754432,0.365428217,0.758862122,0.966984751,0.159182607,0.059999853,105.884,0.430609487,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,7.25806e-05,0.126243
"2167",7899,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",110,"Rock",313,"Dave",0.895212066,0.638061263,0.763630824,0.759140729,0.096029567,0.051642251,111.018,0.969540971,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,3.125e-05,0.109206
"2168",7900,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",132,"Rock",362,"Anything",0.941705428,0.338543454,0.732217563,0.863737895,0.179132212,0.03727774,165.996,0.972297261,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,0,0
"2169",7901,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",100,"Rock",424,"Hole",0.993572362,0.28199035,0.626125133,0.934900449,0.128216255,0.041900943,153.334,0.744490717,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,0,0
"2170",7902,2009-01-22,0,1370,"Live at WFMU on Choking On Cufflinks 1/24/09",41.2523634,-95.9979883,"Omaha, NE",91,"Rock",498,"2012",0.983377594,0.62361039,0.878906798,0.906502584,0.129947901,0.035206505,120.041,0.645694083,"Box Elders","Live at WFMU on Choking On Cufflinks 1/24/09",0.432210748,0.35119,0.451522,0.000129032,0.138891
"2171",7927,,-1,-1,"Swingin' Singles",59.9395237,30.3120206,"St. Petersburg, Russia",144,"Electronic",2684,"Intro Monstro Crescendo",0.842981373,0.538857504,0.86429498,0.960881641,0.16500956,0.075106365,136.623,0.470251391,"Messer Chups","Swingin' Singles",0.527125159,0.473432,0.609588,3.50877e-05,0
"2172",7930,,-1,-1,"Swingin' Singles",,,"New York, New York, USA",194,"Electronic",1526,"Motomotion",0.003563722,0.452264495,0.743733203,0.873650543,0.12019481,0.048603792,51.992,0.435449503,"Principle Fetterman","Swingin' Singles",0.165475525,0.091935,0.172869,0,0
"2173",7932,,-1,-1,"Swingin' Singles",,,"",221,"Electronic",4038,"Graduation Day",0.913608222,0.411333538,0.690294247,0.930505669,0.111144209,0.046607237,124.982,0.386515919,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2174",7933,,-1,-1,"Swingin' Singles",56.130366,-106.346771,"Canada",150,"Electronic",3654,"Lavender Hip Mob",0.670009821,0.761944864,0.722405327,0.898926127,0.116695101,0.052817717,105.152,0.796594448,"Lee Rosevere","Swingin' Singles",0.332205979,0.245147,0.347049,0,0
"2175",7934,,-1,-1,"Swingin' Singles",59.9395237,30.3120206,"St. Petersburg, Russia",119,"Electronic",1532,"Orgia of Dead 2",0.987449615,0.349323254,0.594477106,0.017939222,0.100330739,0.053906827,107.95,0.425190165,"Messer Chups","Swingin' Singles",0.527125159,0.473432,0.609588,6.16438e-05,0.088599
"2176",7935,,-1,-1,"Swingin' Singles",,,"",174,"Electronic",3292,"Hotcakes and Sausage",0.928908611,0.67721981,0.373483772,0.785105035,0.112146901,0.158021221,120.587,0.962672273,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2177",7936,,-1,-1,"Swingin' Singles",,,"",290,"Electronic",1241,"Duchamp's Dictionary",0.162956342,0.709385947,0.544539025,0.929074652,0.096670164,0.034219486,74.126,0.534490145,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2178",7937,,-1,-1,"Swingin' Singles",,,"Sankt Petersburg, Russia",171,"Electronic",5937,"New Years Party by Toptygin (live)",0.719918101,0.501282356,0.815840354,0.278409898,0.126360913,0.036463623,186.962,0.717729621,"Kim & Buran","Swingin' Singles",0.450188499,0.339863,0.470303,0,0
"2179",7950,,-1,-1,"Swingin' Singles",,,"",269,"Electronic",1085,"Sprung",0.074472887,0.68871498,0.711548492,0.03065016,0.24345171,0.029942639,119.808,0.664070487,"Very Proper Dragonflies","Swingin' Singles",0.115325248,0.157605,0.120478,0.00025,0.04307
"2180",7951,,-1,-1,"Swingin' Singles",47.6062095,-122.3320708," 	

Seattle, WA USA",275,"Electronic",1026,"Lost at Sea (a Brilana remix)",0.50186655,0.509744208,0.595465934,0.964105165,0.357169447,0.048023261,140.009,0.12922266,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2181",7953,,-1,-1,"Swingin' Singles",59.9395237,30.3120206,"St. Petersburg, Russia",177,"Electronic",4595,"Devil Exit From Fashion",0.009126182,0.669739017,0.759471907,0.709959883,0.089963863,0.034619619,167.325,0.773177301,"Aaron lyrd","Swingin' Singles",0.21571291,0.077272,0.225351,0,0
"2182",7956,,-1,-1,"Swingin' Singles",,,"New York, New York, USA",128,"Electronic",1888,"Motomotion (Montana Mix)",0.006445215,0.549017955,0.76226571,0.401500769,0.131255398,0.069422208,130.018,0.387174684,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2183",7957,,-1,-1,"Swingin' Singles",,,"",193,"Electronic",2100,"Everybody Lies",0.994299609,0.251219465,0.338571645,0.958711622,0.059159556,0.035946421,61.751,0.103291345,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2184",7958,,-1,-1,"Swingin' Singles",56.130366,-106.346771,"Canada",90,"Electronic",2971,"Tegwar",0.382988893,0.569708901,0.747263254,0.873261506,0.205349272,0.13711164,131.893,0.047896201,"Lee Rosevere","Swingin' Singles",0.332205979,0.245147,0.347049,0,0
"2185",7959,,-1,-1,"Swingin' Singles",59.9395237,30.3120206,"St. Petersburg, Russia",238,"Electronic",1619,"Polivox Box + Garage",0.004270689,0.665616436,0.910458084,0.92438126,0.069884672,0.031285405,138.957,0.7009253,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2186",7966,,-1,-1,"Swingin' Singles",,,"",209,"Electronic",773,"Cracker Noise",0.007872368,0.570019597,0.875508551,0.828905038,0.051314684,0.072716812,179.683,0.889711585,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2187",7971,,-1,-1,"Swingin' Singles",,,"",304,"Electronic",1071,"Just Believe (We'll Get There)",0.963619315,0.653690995,0.797457519,0.910076513,0.089292035,0.044981244,120.418,0.331383022,"Very Proper Dragonflies","Swingin' Singles",0.115325248,0.157605,0.120478,0.00025,0.04307
"2188",7972,,-1,-1,"Swingin' Singles",47.6062095,-122.3320708," 	

Seattle, WA USA",184,"Electronic",1395,"Like A Virgin",0.913254294,0.798145449,0.267065006,0.957524862,0.110510421,0.054011924,120.007,0.287668217,"Aron Lyrd","Swingin' Singles",0.255779718,0.307528,0.267208,0,0
"2189",7994,2009-01-28,0,955,"Live at WFMU on Marty McSorley's show 1/27/2009",40.65,-73.95,"Brooklyn, NY",379,"Rock",627,"Nuke Duke Em",0.373205807,0.259450188,0.593094083,0.816885093,0.340538059,0.057886359,135.759,0.105647617,"Dinowalrus","Live at WFMU on Marty McSorely's show 1/27/2009",0.378170286,0.390339,0.395067,6.25e-05,0.04782
"2190",7995,2009-01-28,0,955,"Live at WFMU on Marty McSorley's show 1/27/2009",40.65,-73.95,"Brooklyn, NY",316,"Rock",885,"Cage Those Pythons",0.772145739,0.374125219,0.647554276,0.908574575,0.250886464,0.064276714,134.319,0.270797166,"Dinowalrus","Live at WFMU on Marty McSorely's show 1/27/2009",0.378170286,0.390339,0.395067,0,0.008032
"2191",7996,2009-01-28,0,955,"Live at WFMU on Marty McSorley's show 1/27/2009",40.65,-73.95,"Brooklyn, NY",512,"Rock",612,"Haze on the Mobius Strip",0.560089727,0.166952982,0.723107688,0.893236977,0.066449727,0.078202659,134.323,0.062086489,"Dinowalrus","Live at WFMU on Marty McSorely's show 1/27/2009",0.378170286,0.390339,0.395067,6.25e-05,0.047301
"2192",7997,2009-01-28,0,955,"Live at WFMU on Marty McSorley's show 1/27/2009",40.65,-73.95,"Brooklyn, NY",462,"Rock",515,"Bead",0.850785045,0.363333363,0.537022504,0.693666241,0.292753367,0.041627611,128.515,0.403816321,"Dinowalrus","Live at WFMU on Marty McSorely's show 1/27/2009",0.378170286,0.390339,0.395067,0,0.008586
"2193",8016,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",224,"Rock",715,"I Want To",0.74923422,0.44849738,0.850044991,0.868038899,0.100463023,0.030901,136.509,0.891051811,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2194",8017,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",151,"Rock",1916,"Get Ready For Action",0.901778718,0.222393172,0.786157435,0.035455125,0.149077265,0.035173495,208.254,0.961956734,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2195",8020,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",119,"Rock",630,"Powerglide",0.860568402,0.512110684,0.854324786,0.399825612,0.100686637,0.033095868,138.132,0.983072114,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2196",8021,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",230,"Rock",1016,"Ain't Gettin' Any",0.857032093,0.463242652,0.688276512,0.385494062,0.177494673,0.030891349,92.853,0.87490424,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2197",8022,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",254,"Rock",842,"Useless",0.841407031,0.342120516,0.48945246,0.910375887,0.091331633,0.034383631,119.426,0.534594188,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2198",8023,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",102,"Rock",1026,"In the End",0.901057593,0.159794594,0.871895802,0.84588644,0.073361073,0.074856546,156.204,0.601332777,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2199",8024,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",264,"Rock",674,"Real Gone Girl",0.742912788,0.382984403,0.637829245,0.932283412,0.103044223,0.028839193,119.88,0.499843399,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2200",8025,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",146,"Rock",697,"Break the Ice",0.940882556,0.276266731,0.819030648,0.090868245,0.077153148,0.038066596,166.892,0.922641663,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,5e-04,0.0598
"2201",8026,2009-01-15,1,2871,"Live at WFMU on Pat Duncan's show 1/15/2009",39.952335,-75.163789,"Philadelphia, Pennsylvania",209,"Rock",454,"Panty Sniffer",0.89010138,0.403916343,0.799647673,0.454703484,0.155511682,0.040628314,128.772,0.571595378,"Mondo Topless","Live at WFMU on Pat Duncan's show 1/15/2009",0.365889972,0.331165,0.382238,0,0
"2202",8183,2009-02-23,2,2138,"now it's for everyone/now it's for noone",53.2705588,-9.0566677,"Galway, Ireland
",377,"Electronic",794,"patchcord music",0.342756309,0.367278365,0.663751781,0.882890967,0.385608107,0.168997572,191.442,0.071001028,"junior85","now it's for everyone/now it's for noone",0.252102037,0.268958,0.263366,0,0
"2203",8185,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",231,"Rock",678,"aye aye aye",0.664504381,0.286476651,0.944162552,0.759034013,0.105690918,0.076586841,129.622,0.038793397,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
"2204",8186,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",184,"Rock",493,"bulgaria",0.614348926,0.268506264,0.930820891,0.86059595,0.176431612,0.099925945,104.838,0.118790169,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
"2205",8187,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",107,"Rock",503,"bulgaria with marvin",0.778278009,0.265731664,0.89433448,0.66636665,0.069237301,0.100510768,119.813,0.264597879,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
"2206",8188,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",195,"Rock",947,"clown on the town",0.331846903,0.198289712,0.916785263,0.916072092,0.113006734,0.079622312,168.155,0.083425143,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
"2207",8189,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",212,"Rock",390,"don johnson",0.939692017,0.436382706,0.686973665,0.926946367,0.20548724,0.112044342,127.26,0.278521176,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
"2208",8190,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",155,"Rock",499,"don johnson part2",0.846045483,0.521519244,0.562738951,0.709896996,0.076325971,0.038140724,85.436,0.627991194,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
"2209",8191,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",273,"Rock",699,"frog song",0.858880003,0.189078761,0.825692125,0.921834082,0.110935066,0.066493433,112.128,0.040784149,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
"2210",8192,,0,4287,"P.E.D. N.J. Hardcore 1985-89 (Bootleg)",,,"",130,"Rock",1389,"hotentots",0.750522409,0.246706545,0.62609309,0.887762666,0.072542084,0.036625101,140.061,0.402326043,"P.E.D.","P.E.D. N.J. Hardcore 1985-89 (Bootleg)",0.244421217,0.251543,0.255342,0,0
